id,arm,day,card_id,correct,load
38,0,0,20,1,0.3311343242434211
38,0,0,21,1,0.6486809473534122
38,0,0,22,0,0.2688970514941349
38,0,0,23,0,0.6120575444254213
38,0,0,24,1,0.6542706426410748
38,0,0,25,1,0.25828376724611923
38,0,0,26,0,0.5460563864979896
38,0,0,27,0,0.5634424075426541
38,0,0,28,1,0.7144683388146472
38,0,0,29,1,0.28158621158674635
38,0,0,30,1,0.7414588943315931
38,0,0,31,1,0.7035145374378428
38,0,0,32,0,0.6562120725950737
38,0,0,33,1,0.3246608369366618
38,0,0,34,0,0.5295935865891933
38,0,0,35,0,0.8097323763242348
38,0,0,36,0,0.7375321887477585
38,0,0,37,0,0.3962761179106243
38,0,0,38,0,0.29791064952380714
38,0,0,39,1,0.3271633891487734
38,0,0,40,0,0.7332720515714803
39,1,0,1,0,0.6766321477661008
39,1,0,2,1,0.2825502277191041
39,1,0,3,1,0.5753555360485929
39,1,0,4,1,0.6906266647863983
39,1,0,5,1,0.3263983693742647
39,1,0,6,1,0.5754891828159914
39,1,0,7,0,0.6881719466874564
39,1,0,8,0,0.6403084500659022
39,1,0,9,1,0.24092753699997838
39,1,0,10,1,0.6612310560272583
39,1,0,11,0,0.7860331806663466
39,1,0,12,1,0.49125986744856587
39,1,0,13,1,0.5151467115834744
39,1,0,14,1,0.34090819012950263
39,1,0,15,1,0.4325607395235187
39,1,0,16,0,0.34560635353566904
39,1,0,17,1,0.24593518947587306
39,1,0,18,1,0.18039517755511486
39,1,0,19,1,0.5856612555860762
39,1,0,20,0,0.7171755242982303
39,1,0,21,0,0.5911269096497203
39,1,0,22,0,0.6921998723785828
39,1,0,23,1,0.8303510758939733
39,1,0,24,1,0.30672329176575486
39,1,0,25,0,0.782855820562484
39,1,0,26,1,0.35636471143080034
39,1,0,27,1,0.7625341046399919
39,1,0,28,1,0.18453925933236884
39,1,0,29,0,0.43455596066311003
39,1,0,30,0,0.40821077947917395
39,1,0,31,1,0.442171198951392
39,1,0,32,0,0.6742328242728579
39,1,0,33,0,0.5566392682109523
39,1,0,34,0,0.5709289074776241
39,1,0,35,1,0.5067031679551783
39,1,0,36,1,0.43019706682779424
39,1,0,37,0,0.7741033519705492
39,1,0,38,1,0.42826941771986865
39,1,0,39,0,0.441414887065435
39,1,0,40,0,0.6130673630136937
40,1,0,1,1,0.3672198607462173
40,1,0,2,1,0.6786718576399539
40,1,0,3,0,0.30033138479465993
40,1,0,4,1,0.398134684430421
40,1,0,5,1,0.6828019066307704
40,1,0,6,1,0.609678158228606
40,1,0,7,0,0.511472142752872
40,1,0,8,1,0.7314002928148186
40,1,0,9,1,0.32523307636971427
40,1,0,10,0,0.7194502070327127
40,1,0,11,0,0.5072578200639598
40,1,0,12,1,0.44610807895789883
40,1,0,13,0,0.703439102056422
40,1,0,14,1,0.3077184041872625
40,1,0,15,1,0.6656206750938701
40,1,0,16,0,0.19142087552645848
40,1,0,17,1,0.7103822495676803
40,1,0,18,0,0.650142005151207
40,1,0,19,1,0.7929475916964313
40,1,0,20,0,0.5632801426877933
40,1,0,21,0,0.7268747655521894
40,1,0,22,0,0.795624601098704
40,1,0,23,0,0.338475372680177
40,1,0,24,1,0.638582506729131
40,1,0,25,0,0.5249292894741291
40,1,0,26,0,0.6821558799870665
40,1,0,27,1,0.6365610896965783
40,1,0,28,0,0.1837603641217604
40,1,0,29,0,0.5099045824176424
40,1,0,30,0,0.2883489845182612
40,1,0,31,1,0.5653924935138753
40,1,0,32,1,0.36816382265547104
40,1,0,33,0,0.4164687197860394
40,1,0,34,0,0.6211212957136921
40,1,0,35,0,0.4007173209906985
40,1,0,36,1,0.5053503709631886
40,1,0,37,0,0.6367860291051883
40,1,0,38,0,0.6581259756359064
40,1,0,39,1,0.5763957602991534
40,1,0,40,0,0.26104106218266565
1,1,1,1,0,0.5195602316688908
1,1,1,2,1,0.6257597010920546
1,1,1,3,1,0.439456866197804
1,1,1,4,1,0.5095149252534146
1,1,1,5,1,0.9141902427901598
1,1,1,6,1,0.4281966366287698
1,1,1,7,0,0.655796682029482
1,1,1,8,0,0.7101578918522149
1,1,1,9,0,0.6592777043116724
1,1,1,10,0,0.26974525910713554
1,1,1,11,1,0.729166347499026
1,1,1,12,1,0.6421015624990334
1,1,1,13,0,0.6541916280277076
1,1,1,14,1,0.5929017704723127
1,1,1,15,0,0.8089539685645237
1,1,1,16,0,0.8044330224181898
1,1,1,17,0,0.6224649319184092
1,1,1,18,0,0.5995755532710333
1,1,1,19,0,0.6430878095762093
1,1,1,20,0,0.6260192990079555
1,1,1,21,0,0.34593999392066094
1,1,1,22,0,0.5892867619535929
1,1,1,23,1,0.3230858115645364
1,1,1,24,0,0.4194237461086713
1,1,1,25,0,0.5402045058937702
1,1,1,26,0,0.7983573410244172
1,1,1,27,0,0.7830787475815043
1,1,1,28,0,0.5728138986631013
1,1,1,29,0,0.81798409399075
1,1,1,30,0,0.7821884214818581
1,1,1,31,1,0.7099391013770189
1,1,1,32,0,0.7981713706416982
1,1,1,33,1,0.5246964593095619
1,1,1,34,1,0.7941596833780836
1,1,1,35,1,0.33624765421635633
1,1,1,36,0,0.6189946432550849
1,1,1,37,0,0.46318884529909793
1,1,1,38,1,0.2592266756576888
1,1,1,39,0,0.2744822201594251
1,1,1,40,0,0.8217707300923717
2,1,1,1,0,0.4664423386229587
2,1,1,2,0,0.49091570862163053
2,1,1,3,0,0.7472017176201281
2,1,1,4,0,0.8462022842174463
2,1,1,5,0,0.6946667343126137
2,1,1,6,0,0.4006951785651441
2,1,1,7,1,0.8481372593754497
2,1,1,8,1,0.29836463457667395
2,1,1,9,1,0.3828737079722258
2,1,1,10,1,0.611129896730294
2,1,1,11,0,0.48443871354238083
2,1,1,12,0,0.7118926873509147
2,1,1,13,0,0.8252880373898033
2,1,1,14,1,0.3981615223766799
2,1,1,15,0,0.585037946349779
2,1,1,16,0,0.7721648896345878
2,1,1,17,1,0.8778579580931584
2,1,1,18,1,0.3559313042221429
2,1,1,19,0,0.6095874744739729
2,1,1,20,0,0.7620250170171359
2,1,1,21,0,0.8395005877740439
2,1,1,22,1,0.6385776641023851
2,1,1,23,0,0.5893509818212369
2,1,1,24,0,0.47046967138571405
2,1,1,25,0,0.42821916279515065
2,1,1,26,0,0.8564816251085018
2,1,1,27,0,0.6138342426318937
2,1,1,28,0,0.7043608709230185
2,1,1,29,0,0.8017521045048421
2,1,1,30,1,0.30590142514801627
2,1,1,31,0,0.3559533796936911
2,1,1,32,0,0.783774236522496
2,1,1,33,0,0.879044339159125
2,1,1,34,0,0.7168971076518733
2,1,1,35,1,0.5761703622521646
2,1,1,36,0,0.7840737529511197
2,1,1,37,1,0.7058904922036809
2,1,1,38,0,0.8370488240307979
2,1,1,39,0,0.8448981915475703
2,1,1,40,0,0.2765482095796781
3,0,1,1,0,0.365576835969657
3,0,1,2,0,0.5058111727161889
3,0,1,3,1,0.5678250944477989
3,0,1,4,0,0.29290896631743507
3,0,1,5,0,0.9115143855065719
3,0,1,6,1,0.8311460099302078
3,0,1,7,0,0.4012181437038709
3,0,1,8,0,0.7451074082186505
3,0,1,9,0,0.2871278135700064
3,0,1,10,0,0.48658253264165646
3,0,1,11,1,0.36127977737517614
3,0,1,12,1,0.36869063444056677
3,0,1,13,0,0.5782921540047249
3,0,1,14,0,0.3281076961577123
3,0,1,15,0,0.28881451202163544
3,0,1,16,0,0.7546804884040066
3,0,1,17,0,0.664962020061262
3,0,1,18,0,0.6100885726658983
3,0,1,19,0,0.7903378620599174
3,0,1,20,1,0.5628657366678408
3,0,1,21,0,0.31489233445934667
3,0,1,22,1,0.7343506002634835
3,0,1,23,1,0.5504591466462104
3,0,1,24,1,0.3324889571550621
3,0,1,25,0,0.9051849993507403
3,0,1,26,0,0.6789397887923176
3,0,1,27,0,0.43489549986264137
3,0,1,28,1,0.4719921566700509
3,0,1,29,1,0.49974083194961483
3,0,1,30,1,0.47638478864001865
3,0,1,31,1,0.7653056533925681
3,0,1,32,0,0.7212037672071154
3,0,1,33,1,0.5051602111139802
3,0,1,34,0,0.7749915108909122
3,0,1,35,0,0.7072342763036474
3,0,1,36,0,0.677095360480364
3,0,1,37,1,0.4764972233668949
3,0,1,38,0,0.6971146761665904
3,0,1,39,1,0.6607331700378338
3,0,1,40,1,0.5049052781296313
4,1,1,1,1,0.624589506014895
4,1,1,2,1,0.6565884790298951
4,1,1,3,0,0.7182476539475138
4,1,1,4,0,0.868283852819002
4,1,1,5,1,0.8263479788429131
4,1,1,6,0,0.3632243253567281
4,1,1,7,0,0.7545459755190254
4,1,1,8,0,0.7945799393094183
4,1,1,9,0,0.5501744359158985
4,1,1,10,0,0.8379437301840881
4,1,1,11,1,0.6646734911706866
4,1,1,12,0,0.776789048780482
4,1,1,13,1,0.4776054718796078
4,1,1,14,0,0.8605617359296531
4,1,1,15,0,0.46866320520318866
4,1,1,16,0,0.5038918774756274
4,1,1,17,0,0.960292482180739
4,1,1,18,0,0.675919102207101
4,1,1,19,0,0.7992204206631788
4,1,1,20,1,0.6667266881523637
4,1,1,21,1,0.31660353531265517
4,1,1,22,0,0.7755924791730529
4,1,1,23,0,0.4934221990352235
4,1,1,24,0,0.5743950135662473
4,1,1,25,1,0.4273310087159597
4,1,1,26,1,0.3259958526665239
4,1,1,27,0,0.7217712278531296
4,1,1,28,0,0.7843530480943712
4,1,1,29,1,0.5857420961717401
4,1,1,30,1,0.4080862471134043
4,1,1,31,1,0.7926684844077757
4,1,1,32,1,0.738669249245191
4,1,1,33,1,0.590410486282793
4,1,1,34,1,0.6773032756065305
4,1,1,35,1,0.7495049531102838
4,1,1,36,0,0.7436945537409999
4,1,1,37,1,0.3809303766410449
4,1,1,38,0,0.4161200391781665
4,1,1,39,0,0.8450242460587971
4,1,1,40,1,0.8594664966550799
5,1,1,1,0,0.6447663115168554
5,1,1,2,0,0.7731514828360532
5,1,1,3,0,0.938156350866508
5,1,1,4,1,0.6762194108513815
5,1,1,5,1,0.49393521591146905
5,1,1,6,1,0.8108806126470988
5,1,1,7,1,0.46676997836932055
5,1,1,8,0,0.3322000131796028
5,1,1,9,0,0.8989716539685576
5,1,1,10,1,0.5054025519364209
5,1,1,11,0,0.8088804535308407
5,1,1,12,0,0.7262416623668332
5,1,1,13,0,0.2775443067905739
5,1,1,14,0,0.7831652418980495
5,1,1,15,1,0.5496179182777422
5,1,1,16,1,0.7039552686086152
5,1,1,17,1,0.7935482257658492
5,1,1,18,0,0.7555479604461223
5,1,1,19,1,0.32238287006284805
5,1,1,20,0,0.883911183965989
5,1,1,21,0,0.8512867901974366
5,1,1,22,0,0.9359925462365644
5,1,1,23,0,0.3577002685877928
5,1,1,24,0,0.5544889588789957
5,1,1,25,0,0.7802892967171566
5,1,1,26,0,0.5017747534822214
5,1,1,27,0,0.46238587472505877
5,1,1,28,1,0.8273814686481021
5,1,1,29,0,0.4747138540003757
5,1,1,30,0,0.8637474675985353
5,1,1,31,0,0.4720317195144541
5,1,1,32,1,0.3928156396234426
5,1,1,33,1,0.35227871346089074
5,1,1,34,1,0.821475864919355
5,1,1,35,1,0.5184903231869673
5,1,1,36,1,0.3707396090297296
5,1,1,37,0,0.6479295528580413
5,1,1,38,1,0.5838466470665241
5,1,1,39,1,0.41602298504703145
5,1,1,40,1,0.5707571797828093
6,1,1,1,0,0.960702880395764
6,1,1,2,1,0.46793709259237193
6,1,1,3,0,0.2746420810517296
6,1,1,4,1,0.5790971243639534
6,1,1,5,0,0.7535841547910737
6,1,1,6,1,0.30085368743985935
6,1,1,7,0,0.6785968680298362
6,1,1,8,0,0.9362752666739222
6,1,1,9,0,0.46291559819703465
6,1,1,10,0,0.598899216855927
6,1,1,11,1,0.4634227423513261
6,1,1,12,0,0.703829049838254
6,1,1,13,0,0.729044914423734
6,1,1,14,1,0.8757662216518627
6,1,1,15,1,0.5401674209305092
6,1,1,16,1,0.4183896507950741
6,1,1,17,0,0.9427763843407055
6,1,1,18,0,0.7371513806822942
6,1,1,19,0,0.426469596568951
6,1,1,20,0,0.7064865315935194
6,1,1,21,0,0.7220082646561141
6,1,1,22,0,0.4293442012837774
6,1,1,23,1,0.6754187632431994
6,1,1,24,0,0.5373850704834814
6,1,1,25,0,0.7356889771365733
6,1,1,26,1,0.6115787442124485
6,1,1,27,0,0.7561285721802494
6,1,1,28,0,0.8447657896657534
6,1,1,29,1,0.42121070117460896
6,1,1,30,1,0.4920421105520078
6,1,1,31,0,0.6421769719807674
6,1,1,32,1,0.7623917978543578
6,1,1,33,0,0.7979270659853825
6,1,1,34,1,0.6915216041386676
6,1,1,35,0,0.30053197066015636
6,1,1,36,0,0.7298659848119675
6,1,1,37,0,0.8686595300734188
6,1,1,38,1,0.5312180192787014
6,1,1,39,0,0.4544783502747258
6,1,1,40,1,0.7291751032869983
7,1,1,1,1,0.7274988861331174
7,1,1,2,0,0.5967130216203718
7,1,1,3,1,0.8187274222028079
7,1,1,4,1,0.30793096922262947
7,1,1,5,1,0.7079992895876981
7,1,1,6,0,0.38802243795774
7,1,1,7,0,0.463140581157175
7,1,1,8,1,0.4143507944865666
7,1,1,9,0,0.5030009137240711
7,1,1,10,1,0.7041520025833161
7,1,1,11,0,0.8381431456553293
7,1,1,12,1,0.41835909594773535
7,1,1,13,0,0.38751240795246217
7,1,1,14,1,0.33302939751675814
7,1,1,15,0,0.5340913839090768
7,1,1,16,0,0.6080854768689657
7,1,1,17,0,0.6337914839791311
7,1,1,18,0,0.5059884455783268
7,1,1,19,0,0.2777134925235773
7,1,1,20,1,0.5476760786930336
7,1,1,21,0,0.7021263815405442
7,1,1,22,1,0.9475202753698859
7,1,1,23,1,0.4152525279570249
7,1,1,24,0,0.5742051122963783
7,1,1,25,0,0.8046706278934213
7,1,1,26,1,0.615904685804634
7,1,1,27,0,0.3383583983607113
7,1,1,28,1,0.6292656870070614
7,1,1,29,1,0.3999768856596483
7,1,1,30,1,0.5573654350651884
7,1,1,31,0,0.3803870187053119
7,1,1,32,0,0.4932335839109502
7,1,1,33,0,0.7276255183641444
7,1,1,34,0,0.6571508806054853
7,1,1,35,1,0.4863887755588662
7,1,1,36,0,0.6588988575053792
7,1,1,37,1,0.8211866368052322
7,1,1,38,0,0.4331943992265581
7,1,1,39,1,0.3892694358730164
7,1,1,40,0,0.4754805473417415
8,0,1,1,0,0.44952701197508865
8,0,1,2,0,0.8460384723590046
8,0,1,3,0,0.42257605615841526
8,0,1,4,0,0.591827017623531
8,0,1,5,0,0.6003690160991859
8,0,1,6,0,0.3499820813095945
8,0,1,7,0,0.5670709348696048
8,0,1,8,0,0.5923058588998734
8,0,1,9,0,0.7028845915534073
8,0,1,10,1,0.29963246438645535
8,0,1,11,0,0.7108000206785471
8,0,1,12,0,0.465543431073351
8,0,1,13,1,0.7934781759554645
8,0,1,14,0,0.5166003686271363
8,0,1,15,0,0.5870603632028625
8,0,1,16,1,0.9038792213197803
8,0,1,17,0,0.4316201528243881
8,0,1,18,1,0.4786832384715243
8,0,1,19,0,0.8000227239153079
8,0,1,20,0,0.7526413187055278
8,0,1,21,0,0.9457785154633633
8,0,1,22,0,0.626733907174295
8,0,1,23,0,0.7814018436312422
8,0,1,24,1,0.7067795052634542
8,0,1,25,1,0.43624031352717096
8,0,1,26,0,0.8580745836404247
8,0,1,27,1,0.2719593234053283
8,0,1,28,0,0.8099940134286848
8,0,1,29,0,0.4352299509160031
8,0,1,30,0,0.6286884812302849
8,0,1,31,0,0.791518561632989
8,0,1,32,0,0.5148913199034847
8,0,1,33,0,0.710839502181954
8,0,1,34,1,0.39132356339469626
8,0,1,35,0,0.3262617256760238
8,0,1,36,0,0.29395989091427566
8,0,1,37,1,0.5493554661754778
8,0,1,38,0,0.36612474698418596
8,0,1,39,0,0.6711649932679516
8,0,1,40,1,0.6121863006549808
9,1,1,1,0,0.5527083514840931
9,1,1,2,1,0.7115914290970146
9,1,1,3,1,0.72392867020162055
9,1,1,4,1,0.36469521328353405
9,1,1,5,1,0.41556789071990796
9,1,1,6,1,0.5866954475180549
9,1,1,7,1,0.7578377454247507
9,1,1,8,0,0.3442280100891516
9,1,1,9,0,0.9441001404149436
9,1,1,10,1,0.6882690386235506
9,1,1,11,1,0.43854052706703345
9,1,1,12,1,0.5988274111840438
9,1,1,13,0,0.5199471907376412
9,1,1,14,0,0.2887020877926525
9,1,1,15,0,0.7035484970489511
9,1,1,16,1,0.7278019746338913
9,1,1,17,1,0.3912813313652829
9,1,1,18,1,0.6525049364294274
9,1,1,19,1,0.4458754441942779
9,1,1,20,0,0.4807971440272136
9,1,1,21,0,0.7410196583231301
9,1,1,22,1,0.37996516645178674
9,1,1,23,0,0.4377195098352954
9,1,1,24,1,0.45927562311503206
9,1,1,25,1,0.5046409898763023
9,1,1,26,0,0.8579000679332371
9,1,1,27,1,0.7450698691573014
9,1,1,28,1,0.6552584483674606
9,1,1,29,1,0.501727968136006
9,1,1,30,0,0.8639200205405837
9,1,1,31,0,0.8101863859038483
9,1,1,32,0,0.3079214185115742
9,1,1,33,1,0.39270772470521653
9,1,1,34,0,0.6137757062157778
9,1,1,35,0,0.8249691691518048
9,1,1,36,0,0.7056753765827016
9,1,1,37,1,0.702814743194541
9,1,1,38,0,0.5074994536520749
9,1,1,39,1,0.5825771419345079
9,1,1,40,0,0.7450131071538608
10,1,1,1,1,0.6660895456639767
10,1,1,2,0,0.5499272624625356
10,1,1,3,0,0.7091580726686738
10,1,1,4,1,0.8202957857156036
10,1,1,5,0,0.4360614859708526
10,1,1,6,1,0.6394081589979722
10,1,1,7,1,0.3383814165266469
10,1,1,8,0,0.27727425932129895
10,1,1,9,0,0.7500839110097299
10,1,1,10,0,0.6772055238793928
10,1,1,11,0,0.38175810769672347
10,1,1,12,0,0.527625929618376
10,1,1,13,0,0.8230515547424944
10,1,1,14,0,0.53477053411751
10,1,1,15,0,0.5654510571471509
10,1,1,16,0,0.5357469753520696
10,1,1,17,0,0.8796069908052295
10,1,1,18,1,0.480646761817903
10,1,1,19,0,0.42799119173925987
10,1,1,20,0,0.7007780243345914
10,1,1,21,1,0.6824397792177758
10,1,1,22,0,0.5306004738750423
10,1,1,23,0,0.3360681696038429
10,1,1,24,1,0.4965740307093011
10,1,1,25,1,0.23648673440147694
10,1,1,26,0,0.522248666320048
10,1,1,27,0,0.4618974467846493
10,1,1,28,1,0.5107832107873542
10,1,1,29,0,0.6326419670331234
10,1,1,30,0,0.8424227480212001
10,1,1,31,1,0.3293870018717934
10,1,1,32,1,0.8487559382076248
10,1,1,33,0,0.6579755327445208
10,1,1,34,1,0.2999474035606209
10,1,1,35,0,0.6093693059977958
10,1,1,36,0,0.7400044403363514
10,1,1,37,0,0.34579181765256484
10,1,1,38,1,0.9252291182794075
10,1,1,39,0,0.9075495538043735
10,1,1,40,1,0.5028413345261148
11,0,1,1,0,0.8294607421591852
11,0,1,2,1,0.4139034289296264
11,0,1,3,1,0.5578458224726968
11,0,1,4,1,0.33246507221834143
11,0,1,5,0,0.43963773633247955
11,0,1,6,0,0.5691624457219776
11,0,1,7,1,0.6413477745319253
11,0,1,8,0,0.5688081923383076
11,0,1,9,1,0.5709081955016949
11,0,1,10,1,0.6190958602403811
11,0,1,11,1,0.41196190273029115
11,0,1,12,0,0.7361540589430718
11,0,1,13,0,0.7124289122006469
11,0,1,14,0,0.6743274669354216
11,0,1,15,1,0.7983106537941083
11,0,1,16,1,0.4880299481532885
11,0,1,17,1,0.352362194306269
11,0,1,18,1,0.4810579342493866
11,0,1,19,0,0.8270640919351796
11,0,1,20,1,0.6347684783798394
11,0,1,21,0,0.7070903558618189
11,0,1,22,0,0.8369166643837457
11,0,1,23,1,0.7348934151245133
11,0,1,24,0,0.7354729585681559
11,0,1,25,0,0.4329906004514765
11,0,1,26,1,0.820678152175093
11,0,1,27,1,0.7080666174990221
11,0,1,28,1,0.5538950191871654
11,0,1,29,1,0.6680378904792159
11,0,1,30,0,0.9481580362980888
11,0,1,31,1,0.8042275445750635
11,0,1,32,1,0.3132276614752945
11,0,1,33,0,0.6459858087750552
11,0,1,34,0,0.7323966617995721
11,0,1,35,1,0.40763160484537436
11,0,1,36,0,0.6609253150431018
11,0,1,37,1,0.3081468077563113
11,0,1,38,0,0.8895281645896475
11,0,1,39,0,0.894484569247596
11,0,1,40,0,0.7463167121006345
12,1,1,1,0,0.630219212218083
12,1,1,2,0,0.7447383031655866
12,1,1,3,0,0.8317701160864022
12,1,1,4,0,0.4921402201010081
12,1,1,5,1,0.2207848989985493
12,1,1,6,0,0.6814107819742141
12,1,1,7,1,0.543754163351246
12,1,1,8,0,0.370512428791265
12,1,1,9,0,0.8704259767918923
12,1,1,10,0,0.8754375167203379
12,1,1,11,1,0.5323149734088128
12,1,1,12,0,0.7404664072252407
12,1,1,13,1,0.8662923296875682
12,1,1,14,0,0.5734687764341782
12,1,1,15,1,0.9281766608932648
12,1,1,16,0,0.5892588629597365
12,1,1,17,0,0.8668474578985685
12,1,1,18,0,0.6497894676465499
12,1,1,19,1,0.3065530937709045
12,1,1,20,0,0.6453714708967903
12,1,1,21,0,0.48505115418843403
12,1,1,22,1,0.7952771654660501
12,1,1,23,0,0.38500621410483105
12,1,1,24,1,0.6758596373999869
12,1,1,25,0,0.8663608737203375
12,1,1,26,0,0.44658719878060116
12,1,1,27,0,0.44090445963447855
12,1,1,28,0,0.8078552762356399
12,1,1,29,1,0.8792176566685638
12,1,1,30,0,0.5239295318395579
12,1,1,31,1,0.5880789393712097
12,1,1,32,1,0.8913325249365432
12,1,1,33,1,0.3993565327315076
12,1,1,34,1,0.4376135552735092
12,1,1,35,0,0.646637254147601
12,1,1,36,0,0.3602155836490251
12,1,1,37,1,0.7718972373781653
12,1,1,38,0,0.7325007198875818
12,1,1,39,0,0.7363472319351713
12,1,1,40,0,0.6940997311216677
13,1,1,1,0,0.7278171215459948
13,1,1,2,0,0.6262418395818959
13,1,1,3,1,0.4104912815964289
13,1,1,4,1,0.45619574666516155
13,1,1,5,0,0.28979161720352364
13,1,1,6,0,0.696964024986972
13,1,1,7,0,0.7840354775656364
13,1,1,8,0,0.5770776925222327
13,1,1,9,1,0.35343738728719903
13,1,1,10,0,0.6401964328805935
13,1,1,11,1,0.7582593534990741
13,1,1,12,1,0.8146595847539437
13,1,1,13,1,0.3893636851174158
13,1,1,14,0,0.5462846567327251
13,1,1,15,1,0.3789295928110158
13,1,1,16,1,0.6245244298188712
13,1,1,17,1,0.785523438325558
13,1,1,18,0,0.6092094041038464
13,1,1,19,0,0.8294960559861208
13,1,1,20,0,0.36847725566769335
13,1,1,21,0,0.5008089845894919
13,1,1,22,0,0.3479177089674114
13,1,1,23,0,0.7021628301200162
13,1,1,24,0,0.4930201676093917
13,1,1,25,1,0.7360007783914037
13,1,1,26,1,0.655687737771951
13,1,1,27,0,0.8582304861533274
13,1,1,28,0,0.7738498646637604
13,1,1,29,0,0.7458974130050113
13,1,1,30,1,0.6074094672788162
13,1,1,31,1,0.6839943066818264
13,1,1,32,0,0.5966205812603682
13,1,1,33,0,0.6180736353311278
13,1,1,34,1,0.7005065580284046
13,1,1,35,0,0.31611034781446695
13,1,1,36,0,0.5614654014847522
13,1,1,37,0,0.451039224728193
13,1,1,38,0,0.6765496793258182
13,1,1,39,1,0.3818599855886747
13,1,1,40,0,0.6850973513604636
14,0,1,1,0,0.4585664076962839
14,0,1,2,0,0.31960653451640125
14,0,1,3,0,0.7048948916109824
14,0,1,4,0,0.6685364600222329
14,0,1,5,0,0.7792698939029864
14,0,1,6,0,0.7034106639757699
14,0,1,7,0,0.5420230743852664
14,0,1,8,0,0.563543913213539
14,0,1,9,1,0.3596999817948958
14,0,1,10,1,0.430021910762915
14,0,1,11,0,0.788400090267817
14,0,1,12,1,0.9500075976242125
14,0,1,13,1,0.8201608068540054
14,0,1,14,0,0.8353329942707136
14,0,1,15,1,0.7671978472686823
14,0,1,16,1,0.28566686336562125
14,0,1,17,0,0.39738671067227527
14,0,1,18,0,0.31124919766757825
14,0,1,19,1,0.5877677878846383
14,0,1,20,0,0.3987630030365278
14,0,1,21,1,0.6946014080206347
14,0,1,22,0,0.4024242660612776
14,0,1,23,1,0.44474443951214104
14,0,1,24,1,0.8861158666655033
14,0,1,25,0,0.46538666927434075
14,0,1,26,1,0.8166140000355004
14,0,1,27,0,0.6184569059842048
14,0,1,28,0,0.5916864528241058
14,0,1,29,0,0.3396048026874724
14,0,1,30,1,0.6524985867001147
14,0,1,31,0,0.8871403682590185
14,0,1,32,1,0.4721590003135369
14,0,1,33,1,0.8158661305757495
14,0,1,34,0,0.7043438045524235
14,0,1,35,1,0.5729042563732659
14,0,1,36,0,0.7622901071661868
14,0,1,37,0,0.6901580316242825
14,0,1,38,0,0.9148286965958552
14,0,1,39,0,0.4993187835964277
14,0,1,40,1,0.6804631129373279
15,0,1,1,0,0.5047367154337737
15,0,1,2,1,0.5213544163293247
15,0,1,3,0,0.6500206924796671
15,0,1,4,0,0.2186000906953378
15,0,1,5,0,0.5707409160010752
15,0,1,6,0,0.884919681348339
15,0,1,7,1,0.548472018251148
15,0,1,8,1,0.4467976505777316
15,0,1,9,0,0.8024846756246461
15,0,1,10,0,0.7205965349532432
15,0,1,11,1,0.4275744199047083
15,0,1,12,0,0.6581063257206965
15,0,1,13,0,0.5996733816661505
15,0,1,14,0,0.9394646578824964
15,0,1,15,0,0.7177876518410587
15,0,1,16,0,0.9303344306216647
15,0,1,17,0,0.35173231962022666
15,0,1,18,1,0.5786065026367224
15,0,1,19,1,0.7551901060683405
15,0,1,20,0,0.40597824092511414
15,0,1,21,0,0.607670000519493
15,0,1,22,0,0.3613777113499347
15,0,1,23,0,0.766658328132137
15,0,1,24,0,0.7851106142817517
15,0,1,25,0,0.864618150589788
15,0,1,26,1,0.5009580669518245
15,0,1,27,0,0.5902729119356072
15,0,1,28,0,0.9208561676172123
15,0,1,29,0,0.6441063137658545
15,0,1,30,0,0.5555589562412737
15,0,1,31,0,0.5539397225360265
15,0,1,32,1,0.6548836624616055
15,0,1,33,0,0.5654728771492544
15,0,1,34,1,0.8666473198693169
15,0,1,35,0,0.796552626023862
15,0,1,36,0,0.6668717763890077
15,0,1,37,0,0.8127936872465001
15,0,1,38,1,0.7471630166459989
15,0,1,39,0,0.6105355800268196
15,0,1,40,0,0.808117101166381
16,1,1,1,1,0.7173825009170635
16,1,1,2,1,0.3527399910530039
16,1,1,3,1,0.47691570708518827
16,1,1,4,0,0.9053056853780526
16,1,1,5,1,0.5884572994539761
16,1,1,6,0,0.8127856666539288
16,1,1,7,0,0.5682643133151013
16,1,1,8,0,0.7164767934290749
16,1,1,9,1,0.772543576810719
16,1,1,10,0,0.5229053248660546
16,1,1,11,1,0.8754796861748253
16,1,1,12,0,0.6675592650308909
16,1,1,13,0,0.5418389696607266
16,1,1,14,0,0.639427796469379
16,1,1,15,0,0.8193308896151181
16,1,1,16,0,0.7103653371308417
16,1,1,17,0,0.41200461218670104
16,1,1,18,0,0.830609420681488
16,1,1,19,0,0.5988993161045935
16,1,1,20,0,0.43361424823799766
16,1,1,21,0,0.5378751355352042
16,1,1,22,0,0.828678853911475
16,1,1,23,1,0.6499486142404858
16,1,1,24,0,0.9521825965536422
16,1,1,25,1,0.6467277041364076
16,1,1,26,0,0.6451516342953307
16,1,1,27,0,0.8047865053933567
16,1,1,28,0,0.7157423249101019
16,1,1,29,1,0.6386892091576742
16,1,1,30,0,0.6695190179714132
16,1,1,31,0,0.5177562093068071
16,1,1,32,0,0.6319285555750078
16,1,1,33,0,0.8366188715437657
16,1,1,34,1,0.5385187241755828
16,1,1,35,0,0.7813025288065194
16,1,1,36,1,0.7517809495198973
16,1,1,37,1,0.4310122734616137
16,1,1,38,1,0.6351905973268053
16,1,1,39,0,0.6822431342562757
